,GEOID,Longitude,Latitude,indicator,value,bin_value_bin
5291,17031460700,-87.5492807,41.7355805,"Traffic crashes (number of crashes), 2021",68.13380787,0.0
5292,17031461000,-87.5465424,41.7273925,"Traffic crashes (number of crashes), 2021",105.0,1.0
5293,17031470100,-87.5964894,41.7282207,"Traffic crashes (number of crashes), 2021",104.0,1.0
5294,17031480100,-87.5757302,41.7352411,"Traffic crashes (number of crashes), 2021",102.0,1.0
5295,17031480200,-87.5898841,41.7351237,"Traffic crashes (number of crashes), 2021",127.0,2.0
5296,17031480300,-87.5879725,41.729194,"Traffic crashes (number of crashes), 2021",174.0,3.0
5297,17031480400,-87.5756385,41.7284498,"Traffic crashes (number of crashes), 2021",188.0,3.0
5298,17031480500,-87.5590911,41.7276,"Traffic crashes (number of crashes), 2021",161.1078037,2.0
5299,17031490300,-87.619148,41.7253813,"Traffic crashes (number of crashes), 2021",72.94415124,1.0
5300,17031490400,-87.6108237,41.7236539,"Traffic crashes (number of crashes), 2021",47.05584876,0.0
5301,17031490500,-87.6132064,41.7179274,"Traffic crashes (number of crashes), 2021",128.0,2.0
5302,17031490600,-87.6283302,41.7179734,"Traffic crashes (number of crashes), 2021",118.0,2.0
5303,17031490700,-87.6283617,41.7107339,"Traffic crashes (number of crashes), 2021",93.0,1.0
5304,17031490800,-87.6153371,41.7106828,"Traffic crashes (number of crashes), 2021",168.0,2.0
5305,17031490901,-87.6162677,41.6960582,"Traffic crashes (number of crashes), 2021",134.0,2.0
5306,17031490902,-87.6153262,41.7032801,"Traffic crashes (number of crashes), 2021",203.0,3.0
5307,17031491000,-87.6280536,41.6997625,"Traffic crashes (number of crashes), 2021",187.0,3.0
5308,17031491100,-87.6376994,41.6997531,"Traffic crashes (number of crashes), 2021",129.0,2.0
5309,17031491200,-87.6374383,41.6887765,"Traffic crashes (number of crashes), 2021",66.0,0.0
5310,17031491300,-87.6278036,41.6888969,"Traffic crashes (number of crashes), 2021",93.0,1.0
5311,17031491400,-87.6168215,41.6891232,"Traffic crashes (number of crashes), 2021",166.0,2.0
5312,17031500100,-87.5950247,41.7146834,"Traffic crashes (number of crashes), 2021",109.4920014,2.0
5313,17031500200,-87.6003086,41.7008552,"Traffic crashes (number of crashes), 2021",117.0,2.0
5314,17031500300,-87.6053698,41.689315,"Traffic crashes (number of crashes), 2021",104.0,1.0
5315,17031510100,-87.5500748,41.7126213,"Traffic crashes (number of crashes), 2021",114.0,2.0
5316,17031510200,-87.5600499,41.7142651,"Traffic crashes (number of crashes), 2021",132.0,2.0
5317,17031510300,-87.5749736,41.7157381,"Traffic crashes (number of crashes), 2021",491.5079986,3.0
5318,17031520100,-87.5294325,41.7211184,"Traffic crashes (number of crashes), 2021",91.86414913,1.0
5319,17031520200,-87.5406913,41.712308,"Traffic crashes (number of crashes), 2021",138.0,2.0
5320,17031520300,-87.5395629,41.7011139,"Traffic crashes (number of crashes), 2021",125.0,2.0
5321,17031520400,-87.5307029,41.703008,"Traffic crashes (number of crashes), 2021",74.13585087,1.0
5322,17031520500,-87.5308719,41.6931158,"Traffic crashes (number of crashes), 2021",39.0,0.0
5323,17031520600,-87.5404,41.6895203,"Traffic crashes (number of crashes), 2021",43.0,0.0
5324,17031530100,-87.6179395,41.6818522,"Traffic crashes (number of crashes), 2021",96.0,1.0
5325,17031530200,-87.6323954,41.6815612,"Traffic crashes (number of crashes), 2021",149.0,2.0
5326,17031530300,-87.6517524,41.6813144,"Traffic crashes (number of crashes), 2021",155.0,2.0
5327,17031530400,-87.6515267,41.6740397,"Traffic crashes (number of crashes), 2021",109.0,1.0
5328,17031530501,-87.632166,41.674278,"Traffic crashes (number of crashes), 2021",102.0,1.0
5329,17031530502,-87.6250225,41.6660802,"Traffic crashes (number of crashes), 2021",45.0,0.0
5330,17031530503,-87.6375356,41.6642039,"Traffic crashes (number of crashes), 2021",219.2732353,3.0
5331,17031530600,-87.6191458,41.6700882,"Traffic crashes (number of crashes), 2021",132.0,2.0
5332,17031540101,-87.5993689,41.6507203,"Traffic crashes (number of crashes), 2021",128.0,2.0
5333,17031540102,-87.6054488,41.66733,"Traffic crashes (number of crashes), 2021",193.0,3.0
5334,17031550100,-87.5359785,41.6631813,"Traffic crashes (number of crashes), 2021",132.0,2.0
5335,17031550200,-87.564827,41.6550974,"Traffic crashes (number of crashes), 2021",127.0,2.0
5336,17031560100,-87.741591,41.8156765,"Traffic crashes (number of crashes), 2021",209.0,3.0
5337,17031560200,-87.7478273,41.8113309,"Traffic crashes (number of crashes), 2021",75.0,1.0
5338,17031560300,-87.747987,41.8039075,"Traffic crashes (number of crashes), 2021",109.0,1.0
5339,17031560400,-87.7406144,41.8040062,"Traffic crashes (number of crashes), 2021",71.0,1.0
5340,17031560700,-87.7575202,41.7964626,"Traffic crashes (number of crashes), 2021",151.0,2.0
5341,17031560800,-87.7721659,41.7962056,"Traffic crashes (number of crashes), 2021",204.0,3.0
5342,17031560900,-87.7916514,41.7957702,"Traffic crashes (number of crashes), 2021",156.0,2.0
5343,17031561000,-87.7915033,41.7885022,"Traffic crashes (number of crashes), 2021",142.0,2.0
5344,17031561100,-87.7719099,41.7888698,"Traffic crashes (number of crashes), 2021",88.0,1.0
5345,17031570100,-87.7189132,41.8162003,"Traffic crashes (number of crashes), 2021",212.0,3.0
5346,17031570200,-87.7307183,41.8143799,"Traffic crashes (number of crashes), 2021",208.0,3.0
5347,17031570300,-87.7307909,41.8041449,"Traffic crashes (number of crashes), 2021",257.0,3.0
5348,17031570400,-87.7191305,41.8049921,"Traffic crashes (number of crashes), 2021",108.0,1.0
5349,17031570500,-87.7324553,41.7986015,"Traffic crashes (number of crashes), 2021",80.0,1.0
5350,17031580100,-87.6907463,41.8280549,"Traffic crashes (number of crashes), 2021",151.0,2.0
5351,17031580200,-87.6993478,41.8267718,"Traffic crashes (number of crashes), 2021",131.0,2.0
5352,17031580300,-87.708934,41.8251876,"Traffic crashes (number of crashes), 2021",73.0,1.0
5353,17031580400,-87.7091845,41.8152753,"Traffic crashes (number of crashes), 2021",199.0,3.0
5354,17031580501,-87.6994962,41.819986,"Traffic crashes (number of crashes), 2021",117.0,2.0
5355,17031580502,-87.6993102,41.8145617,"Traffic crashes (number of crashes), 2021",151.0,2.0
5356,17031580600,-87.6920314,41.8173978,"Traffic crashes (number of crashes), 2021",118.0,2.0
5357,17031580700,-87.6868459,41.8174935,"Traffic crashes (number of crashes), 2021",195.0,3.0
5358,17031580800,-87.6866436,41.8102197,"Traffic crashes (number of crashes), 2021",79.0,1.0
5359,17031590500,-87.6804757,41.8248983,"Traffic crashes (number of crashes), 2021",100.0,1.0
5360,17031590600,-87.6729244,41.8268332,"Traffic crashes (number of crashes), 2021",51.0,0.0
5361,17031590700,-87.6627888,41.8260539,"Traffic crashes (number of crashes), 2021",105.0,1.0
5362,17031600400,-87.6439321,41.8417183,"Traffic crashes (number of crashes), 2021",70.0,1.0
5363,17031600600,-87.6554677,41.8422594,"Traffic crashes (number of crashes), 2021",47.0,0.0
5364,17031600700,-87.660543,41.8407816,"Traffic crashes (number of crashes), 2021",62.0,0.0
5365,17031600900,-87.6531432,41.8365129,"Traffic crashes (number of crashes), 2021",62.0,0.0
5366,17031610300,-87.6751021,41.8161777,"Traffic crashes (number of crashes), 2021",277.0,3.0
5367,17031610400,-87.6674491,41.8103984,"Traffic crashes (number of crashes), 2021",66.0,0.0
5368,17031610800,-87.6384084,41.8127078,"Traffic crashes (number of crashes), 2021",27.0,0.0
5369,17031611000,-87.6499381,41.8047714,"Traffic crashes (number of crashes), 2021",40.7539342,0.0
5370,17031611100,-87.6575817,41.8050589,"Traffic crashes (number of crashes), 2021",81.2460658,1.0
5371,17031611200,-87.6624414,41.8049939,"Traffic crashes (number of crashes), 2021",97.0,1.0
5372,17031611300,-87.6673039,41.8049362,"Traffic crashes (number of crashes), 2021",108.0,1.0
5373,17031611400,-87.6721661,41.8048929,"Traffic crashes (number of crashes), 2021",51.0,0.0
5374,17031611500,-87.6786579,41.8054467,"Traffic crashes (number of crashes), 2021",103.5276351,1.0
5375,17031611600,-87.6767426,41.7975955,"Traffic crashes (number of crashes), 2021",49.15751532,0.0
5376,17031611700,-87.6719762,41.7975991,"Traffic crashes (number of crashes), 2021",45.0018865,0.0
5377,17031611800,-87.6671138,41.7976477,"Traffic crashes (number of crashes), 2021",92.0,1.0
5378,17031611900,-87.6595552,41.7985375,"Traffic crashes (number of crashes), 2021",93.0,1.0
5379,17031612000,-87.652536,41.7978466,"Traffic crashes (number of crashes), 2021",42.0,0.0
5380,17031612100,-87.6476808,41.7979128,"Traffic crashes (number of crashes), 2021",56.0,0.0
5381,17031620100,-87.7180257,41.7980175,"Traffic crashes (number of crashes), 2021",152.0,2.0
5382,17031620200,-87.7292339,41.7955215,"Traffic crashes (number of crashes), 2021",150.0,2.0
5383,17031620300,-87.7304438,41.7895025,"Traffic crashes (number of crashes), 2021",174.0,3.0
5384,17031620400,-87.7181682,41.7896382,"Traffic crashes (number of crashes), 2021",110.0,2.0
5385,17031630100,-87.6816688,41.7992714,"Traffic crashes (number of crashes), 2021",74.39743337,1.0
5386,17031630200,-87.6940453,41.8027454,"Traffic crashes (number of crashes), 2021",105.9155298,1.0
5387,17031630300,-87.7086378,41.798862,"Traffic crashes (number of crashes), 2021",191.0,3.0
5388,17031630400,-87.6987811,41.7972545,"Traffic crashes (number of crashes), 2021",163.0,2.0
5389,17031630500,-87.6890165,41.7974274,"Traffic crashes (number of crashes), 2021",140.0,2.0
5390,17031630800,-87.6985725,41.7899652,"Traffic crashes (number of crashes), 2021",204.0,3.0
5391,17031630900,-87.7083655,41.7898114,"Traffic crashes (number of crashes), 2021",186.0,3.0
5392,17031640100,-87.7398608,41.7819196,"Traffic crashes (number of crashes), 2021",76.0,1.0
5393,17031640300,-87.7716353,41.7815321,"Traffic crashes (number of crashes), 2021",104.0,1.0
5394,17031640400,-87.7912474,41.7811784,"Traffic crashes (number of crashes), 2021",83.0,1.0
5395,17031640500,-87.7909879,41.7756825,"Traffic crashes (number of crashes), 2021",82.0,1.0
5396,17031640600,-87.7714298,41.7760362,"Traffic crashes (number of crashes), 2021",91.0,1.0
5397,17031640700,-87.7519356,41.7764111,"Traffic crashes (number of crashes), 2021",128.0,2.0
5398,17031640800,-87.7397422,41.7748241,"Traffic crashes (number of crashes), 2021",133.0,2.0
5399,17031650100,-87.7178549,41.7823766,"Traffic crashes (number of crashes), 2021",155.0,2.0
5400,17031650200,-87.7302252,41.7822221,"Traffic crashes (number of crashes), 2021",220.0,3.0
5401,17031650301,-87.7299916,41.7749275,"Traffic crashes (number of crashes), 2021",219.0,3.0
5402,17031650302,-87.7177493,41.7750953,"Traffic crashes (number of crashes), 2021",135.0,2.0
5403,17031650400,-87.7171803,41.7653247,"Traffic crashes (number of crashes), 2021",196.7799167,3.0
5404,17031650500,-87.7320352,41.7622187,"Traffic crashes (number of crashes), 2021",462.0,3.0
5405,17031660301,-87.6982872,41.7799541,"Traffic crashes (number of crashes), 2021",88.0,1.0
5406,17031660302,-87.6983926,41.7835957,"Traffic crashes (number of crashes), 2021",150.0,2.0
5407,17031660400,-87.7080441,41.7825321,"Traffic crashes (number of crashes), 2021",165.0,2.0
5408,17031660500,-87.7079432,41.7752434,"Traffic crashes (number of crashes), 2021",177.0,3.0
5409,17031660600,-87.6933406,41.7772873,"Traffic crashes (number of crashes), 2021",241.0,3.0
5410,17031660700,-87.6810955,41.7738452,"Traffic crashes (number of crashes), 2021",119.0,2.0
5411,17031660800,-87.6932656,41.7736413,"Traffic crashes (number of crashes), 2021",193.0,3.0
5412,17031660900,-87.699063,41.7678191,"Traffic crashes (number of crashes), 2021",257.0,3.0
5413,17031661000,-87.6850469,41.7618177,"Traffic crashes (number of crashes), 2021",319.0,3.0
5414,17031661100,-87.7026905,41.7607879,"Traffic crashes (number of crashes), 2021",132.2200833,2.0
5415,17031670100,-87.6572084,41.7904937,"Traffic crashes (number of crashes), 2021",54.0,0.0
5416,17031670200,-87.6620627,41.7904247,"Traffic crashes (number of crashes), 2021",65.0,0.0
5417,17031670300,-87.6669167,41.7903576,"Traffic crashes (number of crashes), 2021",77.0,1.0
5418,17031670400,-87.6717698,41.7902996,"Traffic crashes (number of crashes), 2021",39.0,0.0
5419,17031670500,-87.6764044,41.786578,"Traffic crashes (number of crashes), 2021",97.0,1.0
5420,17031670600,-87.6715772,41.7830054,"Traffic crashes (number of crashes), 2021",40.0,0.0
5421,17031670700,-87.6667315,41.7830686,"Traffic crashes (number of crashes), 2021",120.0,2.0
5422,17031670800,-87.661879,41.7831442,"Traffic crashes (number of crashes), 2021",99.0,1.0
5423,17031670900,-87.657022,41.7832124,"Traffic crashes (number of crashes), 2021",65.0,0.0
5424,17031671100,-87.6617159,41.7767771,"Traffic crashes (number of crashes), 2021",71.0,1.0
5425,17031671200,-87.6665823,41.7766993,"Traffic crashes (number of crashes), 2021",86.0,1.0
5426,17031671300,-87.6713493,41.7739015,"Traffic crashes (number of crashes), 2021",73.0,1.0
5427,17031671400,-87.6762289,41.7737921,"Traffic crashes (number of crashes), 2021",98.0,1.0
5428,17031671500,-87.6696322,41.7681721,"Traffic crashes (number of crashes), 2021",261.0,3.0
5429,17031671600,-87.6615118,41.7694998,"Traffic crashes (number of crashes), 2021",185.0,3.0
5430,17031671800,-87.6564481,41.761401,"Traffic crashes (number of crashes), 2021",87.0,1.0
5431,17031671900,-87.6612802,41.7613256,"Traffic crashes (number of crashes), 2021",90.0,1.0
5432,17031672000,-87.6711281,41.7611983,"Traffic crashes (number of crashes), 2021",206.0,3.0
5433,17031680500,-87.6523524,41.7905639,"Traffic crashes (number of crashes), 2021",59.0,0.0
5434,17031680600,-87.6521652,41.7832811,"Traffic crashes (number of crashes), 2021",62.0,0.0
5435,17031680900,-87.6376305,41.7764307,"Traffic crashes (number of crashes), 2021",292.0,3.0
5436,17031681000,-87.6495479,41.7760398,"Traffic crashes (number of crashes), 2021",162.0,2.0
5437,17031681100,-87.6493595,41.7687665,"Traffic crashes (number of crashes), 2021",215.0,3.0
5438,17031681200,-87.6384976,41.7691893,"Traffic crashes (number of crashes), 2021",151.0,2.0
5439,17031681300,-87.6398423,41.7611807,"Traffic crashes (number of crashes), 2021",149.9546272,2.0
5440,17031681400,-87.6491706,41.7615223,"Traffic crashes (number of crashes), 2021",155.0453728,2.0
5441,17031690300,-87.6290141,41.768669,"Traffic crashes (number of crashes), 2021",242.0,3.0
5442,17031690400,-87.6202084,41.7692587,"Traffic crashes (number of crashes), 2021",239.0,3.0
5443,17031690500,-87.6121031,41.7681794,"Traffic crashes (number of crashes), 2021",109.0,1.0
5444,17031690900,-87.6103447,41.7621424,"Traffic crashes (number of crashes), 2021",221.0,3.0
5445,17031691000,-87.6200151,41.7619654,"Traffic crashes (number of crashes), 2021",231.0,3.0
5446,17031691100,-87.6298721,41.7617135,"Traffic crashes (number of crashes), 2021",218.0,3.0
5447,17031691200,-87.6304113,41.7526208,"Traffic crashes (number of crashes), 2021",317.0,3.0
5448,17031691300,-87.6198472,41.7546811,"Traffic crashes (number of crashes), 2021",239.0,3.0
5449,17031691400,-87.6101685,41.7548455,"Traffic crashes (number of crashes), 2021",306.0,3.0
5450,17031691500,-87.6002666,41.7550528,"Traffic crashes (number of crashes), 2021",177.0,3.0
5451,17031700100,-87.6953091,41.7535935,"Traffic crashes (number of crashes), 2021",314.0,3.0
5452,17031700200,-87.723784,41.7529893,"Traffic crashes (number of crashes), 2021",206.0,3.0
5453,17031700301,-87.7317117,41.7456225,"Traffic crashes (number of crashes), 2021",145.0,2.0
5454,17031700302,-87.7313064,41.7383652,"Traffic crashes (number of crashes), 2021",161.0,2.0
5455,17031700401,-87.7120355,41.7455372,"Traffic crashes (number of crashes), 2021",275.0,3.0
5456,17031700402,-87.7118234,41.7382302,"Traffic crashes (number of crashes), 2021",183.0,3.0
5457,17031700501,-87.6903423,41.7462133,"Traffic crashes (number of crashes), 2021",183.0,3.0
5458,17031700502,-87.6887683,41.7388522,"Traffic crashes (number of crashes), 2021",161.0,2.0
5459,17031710100,-87.6419713,41.7533918,"Traffic crashes (number of crashes), 2021",74.0,1.0
5460,17031710200,-87.6514252,41.7551131,"Traffic crashes (number of crashes), 2021",217.0,3.0
5461,17031710300,-87.6611057,41.7540485,"Traffic crashes (number of crashes), 2021",104.0,1.0
5462,17031710400,-87.6709328,41.7539184,"Traffic crashes (number of crashes), 2021",201.0,3.0
5463,17031710500,-87.6707874,41.7475316,"Traffic crashes (number of crashes), 2021",210.0,3.0
5464,17031710600,-87.6609434,41.74766,"Traffic crashes (number of crashes), 2021",70.0,1.0
5465,17031710700,-87.656884,41.74711,"Traffic crashes (number of crashes), 2021",140.0,2.0
5466,17031710800,-87.6488126,41.7478366,"Traffic crashes (number of crashes), 2021",251.0,3.0
5467,17031710900,-87.6396893,41.7421461,"Traffic crashes (number of crashes), 2021",216.0,3.0
5468,17031711000,-87.6485811,41.7396436,"Traffic crashes (number of crashes), 2021",184.0,3.0
5469,17031711100,-87.6583002,41.7395016,"Traffic crashes (number of crashes), 2021",125.0,2.0
5470,17031711200,-87.6698252,41.7405561,"Traffic crashes (number of crashes), 2021",237.0,3.0
5471,17031711300,-87.6672855,41.7335044,"Traffic crashes (number of crashes), 2021",111.0,2.0
5472,17031711400,-87.6521168,41.7336614,"Traffic crashes (number of crashes), 2021",263.0,3.0
5473,17031711500,-87.6386888,41.7324402,"Traffic crashes (number of crashes), 2021",104.0,1.0
5474,17031720100,-87.6747355,41.7276164,"Traffic crashes (number of crashes), 2021",180.0,3.0
5475,17031720200,-87.6660545,41.7130417,"Traffic crashes (number of crashes), 2021",148.0,2.0
5476,17031720300,-87.6771439,41.7139198,"Traffic crashes (number of crashes), 2021",175.0,3.0
5477,17031720400,-87.6866686,41.7099918,"Traffic crashes (number of crashes), 2021",70.0,1.0
5478,17031720500,-87.6891011,41.7028353,"Traffic crashes (number of crashes), 2021",84.0,1.0
5479,17031720600,-87.677207,41.7027764,"Traffic crashes (number of crashes), 2021",54.0,0.0
