,GEOID,Longitude,Latitude,"binUninsured rate (% of residents), 2015-2019","binHomicide (crimes), 2017-2021","binMajor crime (crimes), 2016-2020","binViolent crime (crimes), 2016-2020","binEviction rate (% of renter-occupied households), 2018","binSeverely rent-burdened (% of renter-occupied housing units), 2015-2019","binTraffic crashes (number of crashes), 2021","binHigh school graduation rate (% of residents), 2015-2019","binCollege graduation rate (% of residents), 2015-2019","binUnemployment rate (%), 2015-2019","binMedian household income, 2015-2019","binPer capita income, 2015-2019","binPoverty rate (% of residents), 2015-2019","binDemographics, Non-Hispanic White (% of residents), 2016-2020","binPopulation (residents), 2015-2019",indicator,value
6797,17031301701,-87.7196254,41.8424805,3.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,2,"College graduation rate (% of residents), 2015-2019",6.935687264
6798,17031301702,-87.7195244,41.8388062,3.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,3,"College graduation rate (% of residents), 2015-2019",5.571255551
6799,17031301801,-87.7350492,41.8416617,3.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,2.0,0.0,2,"College graduation rate (% of residents), 2015-2019",9.914759982
6800,17031301802,-87.7277592,41.8451846,3.0,2.0,3.0,3.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2,"College graduation rate (% of residents), 2015-2019",9.90990991
6801,17031301803,-87.7278708,41.8395497,3.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,2,"College graduation rate (% of residents), 2015-2019",9.136331192
6802,17031310200,-87.6442091,41.85631,1.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,0,"College graduation rate (% of residents), 2015-2019",47.18614719
6803,17031310300,-87.6489782,41.8561439,3.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,1.0,2.0,1.0,1.0,0,"College graduation rate (% of residents), 2015-2019",39.17451122
6804,17031310400,-87.6522613,41.8565069,2.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,3.0,0.0,3.0,2.0,0.0,2.0,0,"College graduation rate (% of residents), 2015-2019",57.72727273
6805,17031310500,-87.65474,41.855248,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,0,"College graduation rate (% of residents), 2015-2019",23.45679012
6806,17031310600,-87.6595637,41.856333,3.0,1.0,2.0,2.0,1.0,1.0,2.0,0.0,2.0,1.0,1.0,2.0,2.0,2.0,3,"College graduation rate (% of residents), 2015-2019",45.38946163
6807,17031310700,-87.6649061,41.8559903,3.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,2.0,1.0,2.0,2.0,0,"College graduation rate (% of residents), 2015-2019",26.84859155
6808,17031310800,-87.6685737,41.8559337,3.0,1.0,1.0,2.0,0.0,0.0,2.0,0.0,2.0,1.0,2.0,1.0,1.0,1.0,2,"College graduation rate (% of residents), 2015-2019",29.04619475
6809,17031310900,-87.6746741,41.8557716,2.0,0.0,1.0,2.0,1.0,2.0,2.0,0.0,1.0,2.0,1.0,1.0,2.0,1.0,3,"College graduation rate (% of residents), 2015-2019",26.77645624
6810,17031320100,-87.6209099,41.8850409,0.0,0.0,3.0,3.0,1.0,2.0,3.0,3.0,3.0,1.0,3.0,3.0,0.0,,3,"College graduation rate (% of residents), 2015-2019",88.23789716
6811,17031320400,-87.6172556,41.875817,2.0,1.0,3.0,3.0,0.0,0.0,3.0,3.0,3.0,2.0,3.0,3.0,1.0,3.0,2,"College graduation rate (% of residents), 2015-2019",94.01960784
6812,17031320600,-87.6165962,41.8705542,0.0,1.0,3.0,2.0,1.0,1.0,3.0,3.0,3.0,0.0,3.0,3.0,1.0,3.0,3,"College graduation rate (% of residents), 2015-2019",79.57679505
6813,17031330100,-87.615523,41.8592947,0.0,1.0,3.0,3.0,2.0,1.0,3.0,3.0,3.0,0.0,3.0,3.0,0.0,,3,"College graduation rate (% of residents), 2015-2019",76.96697921
6814,17031330200,-87.6305315,41.8613456,1.0,0.0,2.0,1.0,1.0,1.0,3.0,3.0,3.0,0.0,3.0,3.0,1.0,2.0,2,"College graduation rate (% of residents), 2015-2019",65.66678713
6815,17031340300,-87.6357881,41.8428058,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,3.0,1.0,0,"College graduation rate (% of residents), 2015-2019",23.3495483
6816,17031340400,-87.6320356,41.8418857,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,2.0,1.0,0,"College graduation rate (% of residents), 2015-2019",31.51347616
6817,17031340500,-87.6329169,41.8345181,0.0,1.0,1.0,2.0,0.0,2.0,1.0,0.0,1.0,2.0,0.0,1.0,3.0,2.0,0,"College graduation rate (% of residents), 2015-2019",26.44564379
6818,17031340600,-87.6325215,41.8274278,1.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,3.0,1.0,0,"College graduation rate (% of residents), 2015-2019",7.738095238
6819,17031350100,-87.6079492,41.840259,0.0,0.0,0.0,0.0,1.0,2.0,1.0,3.0,3.0,1.0,1.0,2.0,2.0,1.0,1,"College graduation rate (% of residents), 2015-2019",75.20120724
6820,17031350400,-87.6283695,41.8419291,2.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,3.0,0.0,0,"College graduation rate (% of residents), 2015-2019",11.72566372
6821,17031351000,-87.6065282,41.8355675,3.0,1.0,3.0,3.0,3.0,1.0,2.0,3.0,3.0,1.0,1.0,2.0,3.0,1.0,2,"College graduation rate (% of residents), 2015-2019",58.19423369
6822,17031351100,-87.6141894,41.827754,2.0,1.0,1.0,2.0,2.0,2.0,0.0,1.0,0.0,3.0,0.0,0.0,3.0,0.0,1,"College graduation rate (% of residents), 2015-2019",12.63736264
6823,17031351400,-87.6240909,41.8274019,2.0,2.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,3.0,0.0,1.0,3.0,1.0,0,"College graduation rate (% of residents), 2015-2019",26.95738355
6824,17031351500,-87.6277309,41.8272402,0.0,0.0,0.0,0.0,3.0,3.0,0.0,2.0,2.0,3.0,0.0,1.0,3.0,1.0,0,"College graduation rate (% of residents), 2015-2019",32.80542986
6825,17031360200,-87.6098876,41.8268855,1.0,0.0,1.0,2.0,3.0,0.0,0.0,2.0,1.0,2.0,0.0,1.0,1.0,0.0,0,"College graduation rate (% of residents), 2015-2019",18.96162528
6826,17031380100,-87.6100974,41.8202019,0.0,1.0,1.0,2.0,2.0,2.0,0.0,0.0,2.0,3.0,0.0,1.0,3.0,1.0,0,"College graduation rate (% of residents), 2015-2019",32.12508884
6827,17031380200,-87.6149861,41.820574,0.0,0.0,1.0,1.0,2.0,1.0,0.0,2.0,2.0,1.0,0.0,3.0,3.0,0.0,0,"College graduation rate (% of residents), 2015-2019",37.70260747
6828,17031380500,-87.6277942,41.8200988,1.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,3.0,0.0,0.0,3.0,,0,"College graduation rate (% of residents), 2015-2019",8.726415094
6829,17031380700,-87.623768,41.813806,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,,0,"College graduation rate (% of residents), 2015-2019",17.14015152
6830,17031381200,-87.6139992,41.8085114,1.0,1.0,1.0,2.0,2.0,3.0,0.0,2.0,2.0,2.0,1.0,2.0,2.0,0.0,0,"College graduation rate (% of residents), 2015-2019",43.02235929
6831,17031381400,-87.6214298,41.8076202,3.0,1.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,0,"College graduation rate (% of residents), 2015-2019",32.88590604
6832,17031381500,-87.6228619,41.8101927,3.0,0.0,0.0,1.0,3.0,3.0,0.0,1.0,2.0,2.0,0.0,1.0,3.0,0.0,0,"College graduation rate (% of residents), 2015-2019",36.96498054
6833,17031381700,-87.6274463,41.8055502,,0.0,0.0,0.0,,,0.0,,,,,,,,0,"College graduation rate (% of residents), 2015-2019",
6834,17031381800,-87.6211978,41.8038481,3.0,1.0,1.0,2.0,2.0,2.0,0.0,2.0,2.0,1.0,1.0,2.0,3.0,1.0,0,"College graduation rate (% of residents), 2015-2019",39.50892857
6835,17031381900,-87.6138885,41.8039557,2.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,0,"College graduation rate (% of residents), 2015-2019",28.01875733
6836,17031390100,-87.5905449,41.8135545,2.0,0.0,0.0,0.0,2.0,1.0,1.0,2.0,2.0,1.0,3.0,3.0,1.0,1.0,0,"College graduation rate (% of residents), 2015-2019",54.55455455
6837,17031390200,-87.5994765,41.813041,2.0,0.0,0.0,1.0,3.0,1.0,0.0,3.0,3.0,1.0,3.0,3.0,0.0,1.0,1,"College graduation rate (% of residents), 2015-2019",58.73472322
6838,17031390300,-87.6042089,41.8132006,1.0,1.0,2.0,2.0,3.0,2.0,0.0,2.0,2.0,3.0,0.0,1.0,3.0,1.0,1,"College graduation rate (% of residents), 2015-2019",35.24923703
6839,17031390400,-87.6040582,41.8059243,0.0,1.0,3.0,2.0,3.0,2.0,0.0,2.0,2.0,3.0,0.0,2.0,3.0,1.0,1,"College graduation rate (% of residents), 2015-2019",40.50937049
6840,17031390500,-87.5991987,41.8059781,1.0,0.0,0.0,1.0,2.0,2.0,0.0,3.0,3.0,0.0,1.0,3.0,2.0,2.0,0,"College graduation rate (% of residents), 2015-2019",68.12993854
6841,17031390600,-87.5943504,41.8060181,1.0,0.0,1.0,1.0,0.0,2.0,0.0,3.0,3.0,1.0,2.0,3.0,1.0,2.0,0,"College graduation rate (% of residents), 2015-2019",81.39534884
6842,17031390700,-87.5804887,41.8040164,0.0,0.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,1.0,2.0,3.0,1.0,2.0,3,"College graduation rate (% of residents), 2015-2019",71.21675688
6843,17031400300,-87.6114331,41.7897197,0.0,2.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,3.0,0.0,1.0,3.0,0.0,0,"College graduation rate (% of residents), 2015-2019",18.09317443
6844,17031400400,-87.6183211,41.7911261,1.0,1.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,3.0,1.0,0.0,3.0,1.0,1,"College graduation rate (% of residents), 2015-2019",20.36888532
6845,17031400500,-87.6231791,41.7910414,3.0,2.0,3.0,3.0,3.0,3.0,2.0,1.0,1.0,2.0,0.0,0.0,3.0,0.0,1,"College graduation rate (% of residents), 2015-2019",23.29594478
6846,17031400800,-87.620558,41.7828633,0.0,2.0,3.0,3.0,3.0,3.0,2.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,1,"College graduation rate (% of residents), 2015-2019",8.526551982
6847,17031410100,-87.5810259,41.8015822,3.0,0.0,2.0,1.0,2.0,2.0,1.0,3.0,3.0,1.0,1.0,3.0,2.0,2.0,1,"College graduation rate (% of residents), 2015-2019",70.22900763
6848,17031410200,-87.5942651,41.8016709,0.0,0.0,0.0,0.0,2.0,2.0,0.0,3.0,3.0,2.0,1.0,2.0,3.0,2.0,0,"College graduation rate (% of residents), 2015-2019",77.1257485
6849,17031410500,-87.6037435,41.7978296,1.0,1.0,1.0,1.0,3.0,3.0,0.0,3.0,3.0,0.0,2.0,3.0,3.0,2.0,1,"College graduation rate (% of residents), 2015-2019",63.82316314
6850,17031410600,-87.5989422,41.7979687,1.0,0.0,1.0,1.0,2.0,3.0,0.0,2.0,3.0,1.0,1.0,2.0,3.0,2.0,1,"College graduation rate (% of residents), 2015-2019",75.45520757
6851,17031410700,-87.5941996,41.7980493,0.0,0.0,2.0,1.0,1.0,3.0,1.0,2.0,3.0,1.0,1.0,2.0,3.0,2.0,1,"College graduation rate (% of residents), 2015-2019",76.24190065
6852,17031410800,-87.5896248,41.7979614,2.0,0.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,0.0,1.0,2.0,2.0,2.0,1,"College graduation rate (% of residents), 2015-2019",71.39502114
6853,17031410900,-87.5780937,41.7967097,0.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0,3.0,1.0,2.0,3.0,2.0,2.0,2,"College graduation rate (% of residents), 2015-2019",81.37215796
6854,17031411000,-87.577462,41.7872267,2.0,0.0,1.0,1.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,3.0,1.0,2.0,2,"College graduation rate (% of residents), 2015-2019",72.29780801
6855,17031411100,-87.5897011,41.7904545,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,3.0,0.0,3.0,3.0,1.0,3.0,1,"College graduation rate (% of residents), 2015-2019",92.35618597
6856,17031411200,-87.5940171,41.7905618,0.0,0.0,0.0,0.0,2.0,3.0,0.0,3.0,3.0,1.0,3.0,3.0,2.0,3.0,0,"College graduation rate (% of residents), 2015-2019",86.57894737
6857,17031420100,-87.5795042,41.7825689,2.0,1.0,0.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,0.0,1.0,3.0,0.0,0,"College graduation rate (% of residents), 2015-2019",24.46311858
6858,17031420200,-87.5935208,41.783468,0.0,0.0,0.0,1.0,3.0,2.0,0.0,2.0,2.0,1.0,0.0,0.0,3.0,1.0,0,"College graduation rate (% of residents), 2015-2019",51.49638803
6859,17031420300,-87.598697,41.7832241,1.0,0.0,0.0,0.0,2.0,3.0,0.0,3.0,2.0,3.0,1.0,0.0,3.0,2.0,1,"College graduation rate (% of residents), 2015-2019",49.4047619
6860,17031420400,-87.6035584,41.7831699,2.0,0.0,1.0,1.0,2.0,3.0,0.0,1.0,2.0,3.0,0.0,1.0,3.0,2.0,0,"College graduation rate (% of residents), 2015-2019",38.08219178
6861,17031420500,-87.6084261,41.7831002,2.0,1.0,2.0,2.0,3.0,2.0,1.0,2.0,1.0,3.0,0.0,0.0,2.0,0.0,0,"College graduation rate (% of residents), 2015-2019",18.98417985
6862,17031420600,-87.6132777,41.7830135,2.0,2.0,3.0,3.0,3.0,3.0,0.0,2.0,1.0,3.0,0.0,0.0,3.0,1.0,0,"College graduation rate (% of residents), 2015-2019",17.31225296
6863,17031420700,-87.6106933,41.7766914,2.0,2.0,3.0,3.0,3.0,3.0,3.0,1.0,0.0,3.0,0.0,0.0,3.0,0.0,1,"College graduation rate (% of residents), 2015-2019",12.46066709
6864,17031420800,-87.6032569,41.7769097,1.0,2.0,2.0,3.0,3.0,3.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,0.0,1,"College graduation rate (% of residents), 2015-2019",22.09536602
6865,17031421200,-87.6089474,41.7706621,3.0,1.0,1.0,2.0,3.0,1.0,2.0,1.0,0.0,3.0,0.0,0.0,3.0,0.0,0,"College graduation rate (% of residents), 2015-2019",13.70223979
6866,17031430101,-87.573953,41.7698532,2.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,1.0,3.0,0.0,2.0,3.0,0.0,2,"College graduation rate (% of residents), 2015-2019",19.81826049
6867,17031430102,-87.5638143,41.7689528,2.0,2.0,2.0,2.0,3.0,1.0,1.0,2.0,2.0,2.0,0.0,2.0,2.0,0.0,2,"College graduation rate (% of residents), 2015-2019",34.57721318
6868,17031430200,-87.5813509,41.7697613,2.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,1.0,3.0,0.0,2.0,3.0,1.0,3,"College graduation rate (% of residents), 2015-2019",25.48638132
6869,17031430300,-87.5893601,41.7697163,1.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,1.0,3.0,0.0,1.0,3.0,0.0,1,"College graduation rate (% of residents), 2015-2019",23.22580645
6870,17031430400,-87.5903116,41.7621978,1.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,0.0,3.0,0.0,0.0,3.0,0.0,1,"College graduation rate (% of residents), 2015-2019",12.7881449
6871,17031430500,-87.58127,41.7643139,1.0,2.0,3.0,3.0,3.0,3.0,2.0,1.0,0.0,3.0,0.0,0.0,3.0,0.0,2,"College graduation rate (% of residents), 2015-2019",9.200184928
6872,17031430600,-87.571373,41.7644133,0.0,1.0,2.0,2.0,3.0,2.0,1.0,2.0,1.0,3.0,1.0,1.0,2.0,0.0,1,"College graduation rate (% of residents), 2015-2019",23.55871886
6873,17031430700,-87.5608903,41.7652716,0.0,1.0,1.0,2.0,3.0,3.0,1.0,1.0,1.0,2.0,0.0,2.0,3.0,1.0,1,"College graduation rate (% of residents), 2015-2019",25.58392178
6874,17031430800,-87.5712983,41.76075,2.0,1.0,1.0,1.0,3.0,1.0,0.0,3.0,2.0,2.0,1.0,1.0,2.0,0.0,0,"College graduation rate (% of residents), 2015-2019",37.99002138
6875,17031430900,-87.5811851,41.760641,1.0,1.0,1.0,2.0,3.0,3.0,1.0,2.0,1.0,3.0,1.0,1.0,2.0,0.0,0,"College graduation rate (% of residents), 2015-2019",25.77319588
6876,17031431200,-87.5711843,41.7553011,1.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,1.0,0.0,1,"College graduation rate (% of residents), 2015-2019",36.68032787
6877,17031431301,-87.5601871,41.7535302,2.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,1.0,3.0,0.0,0.0,3.0,1.0,2,"College graduation rate (% of residents), 2015-2019",20.85427136
6878,17031431302,-87.5627859,41.7583855,3.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,0.0,3.0,0.0,0.0,3.0,0.0,2,"College graduation rate (% of residents), 2015-2019",12.61261261
6879,17031431400,-87.546555,41.7572084,2.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,1.0,3.0,0.0,1.0,3.0,1.0,3,"College graduation rate (% of residents), 2015-2019",19.8001998
6880,17031440101,-87.6014512,41.7486271,3.0,2.0,3.0,3.0,3.0,3.0,2.0,1.0,0.0,3.0,0.0,0.0,3.0,0.0,2,"College graduation rate (% of residents), 2015-2019",6.813782424
6881,17031440102,-87.6011636,41.7409356,3.0,2.0,3.0,3.0,3.0,2.0,3.0,2.0,1.0,2.0,0.0,1.0,3.0,1.0,2,"College graduation rate (% of residents), 2015-2019",15.53550412
6882,17031440201,-87.6100746,41.7482101,1.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,1.0,2.0,0.0,2.0,3.0,0.0,3,"College graduation rate (% of residents), 2015-2019",25.64030397
6883,17031440202,-87.609762,41.7409599,1.0,0.0,3.0,3.0,2.0,2.0,3.0,2.0,2.0,3.0,1.0,1.0,2.0,0.0,1,"College graduation rate (% of residents), 2015-2019",32.66550523
6884,17031440300,-87.6195427,41.7437208,2.0,2.0,3.0,3.0,2.0,3.0,3.0,2.0,2.0,3.0,2.0,2.0,1.0,0.0,3,"College graduation rate (% of residents), 2015-2019",32.63525305
6885,17031440600,-87.6191373,41.7326718,2.0,1.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0,"College graduation rate (% of residents), 2015-2019",30.49074819
6886,17031440700,-87.6096294,41.7347514,3.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0,0,"College graduation rate (% of residents), 2015-2019",30.07181329
6887,17031440800,-87.603328,41.7317114,2.0,1.0,1.0,2.0,3.0,3.0,0.0,1.0,0.0,3.0,0.0,0.0,3.0,0.0,0,"College graduation rate (% of residents), 2015-2019",12.83112583
6888,17031440900,-87.6090057,41.728669,2.0,2.0,2.0,3.0,2.0,3.0,1.0,1.0,1.0,2.0,0.0,1.0,2.0,0.0,1,"College graduation rate (% of residents), 2015-2019",27.35739232
6889,17031450300,-87.5790892,41.7419438,1.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,2,"College graduation rate (% of residents), 2015-2019",20.71209801
6890,17031460100,-87.5367253,41.7478345,2.0,2.0,3.0,3.0,3.0,1.0,2.0,1.0,1.0,3.0,1.0,0.0,3.0,0.0,2,"College graduation rate (% of residents), 2015-2019",23.52394235
6891,17031460200,-87.5470102,41.7413875,3.0,1.0,1.0,2.0,3.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,1.0,1,"College graduation rate (% of residents), 2015-2019",13.75488918
6892,17031460301,-87.5563673,41.7400264,2.0,2.0,2.0,3.0,2.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,2,"College graduation rate (% of residents), 2015-2019",11.31868132
6893,17031460302,-87.5573879,41.747084,2.0,2.0,3.0,3.0,3.0,3.0,1.0,1.0,0.0,3.0,0.0,0.0,3.0,1.0,2,"College graduation rate (% of residents), 2015-2019",9.20781893
6894,17031460400,-87.5636922,41.7444903,1.0,2.0,3.0,3.0,3.0,3.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,0.0,2,"College graduation rate (% of residents), 2015-2019",21.29963899
6895,17031460500,-87.5726041,41.7468819,0.0,2.0,3.0,3.0,3.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,3,"College graduation rate (% of residents), 2015-2019",28.39771102
6896,17031460600,-87.5595142,41.7356327,3.0,1.0,1.0,2.0,1.0,3.0,0.0,1.0,1.0,3.0,1.0,0.0,2.0,,0,"College graduation rate (% of residents), 2015-2019",15.995116
6897,17031460700,-87.5492807,41.7355805,2.0,2.0,2.0,3.0,3.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,,1,"College graduation rate (% of residents), 2015-2019",6.167400881
6898,17031461000,-87.5465424,41.7273925,0.0,0.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,3.0,1.0,0,"College graduation rate (% of residents), 2015-2019",8.24742268
6899,17031470100,-87.5964894,41.7282207,3.0,2.0,2.0,3.0,2.0,3.0,1.0,1.0,1.0,3.0,0.0,1.0,1.0,0.0,1,"College graduation rate (% of residents), 2015-2019",15.02590674
6900,17031480100,-87.5757302,41.7352411,2.0,0.0,1.0,2.0,2.0,1.0,1.0,3.0,1.0,2.0,2.0,2.0,1.0,0.0,1,"College graduation rate (% of residents), 2015-2019",27.20238095
6901,17031480200,-87.5898841,41.7351237,1.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,0.0,0,"College graduation rate (% of residents), 2015-2019",25.64935065
6902,17031480300,-87.5879725,41.729194,2.0,1.0,1.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,1.0,2.0,1.0,0.0,0,"College graduation rate (% of residents), 2015-2019",34.08577878
6903,17031480400,-87.5756385,41.7284498,1.0,1.0,3.0,3.0,1.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,3,"College graduation rate (% of residents), 2015-2019",28.93189613
6904,17031480500,-87.5590911,41.7276,1.0,1.0,2.0,2.0,3.0,3.0,2.0,2.0,1.0,2.0,0.0,1.0,2.0,0.0,1,"College graduation rate (% of residents), 2015-2019",19.66966967
6905,17031490300,-87.619148,41.7253813,1.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,,1,"College graduation rate (% of residents), 2015-2019",34.67741935
6906,17031490400,-87.6108237,41.7236539,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,2.0,2.0,2.0,2.0,0.0,,0,"College graduation rate (% of residents), 2015-2019",38.97058824
6907,17031490500,-87.6132064,41.7179274,2.0,1.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,3.0,2.0,1.0,2.0,0.0,1,"College graduation rate (% of residents), 2015-2019",35.11627907
6908,17031490600,-87.6283302,41.7179734,1.0,2.0,2.0,3.0,3.0,3.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,0,"College graduation rate (% of residents), 2015-2019",26.86433064
6909,17031490700,-87.6283617,41.7107339,2.0,2.0,3.0,3.0,0.0,3.0,1.0,1.0,0.0,3.0,1.0,1.0,1.0,0.0,1,"College graduation rate (% of residents), 2015-2019",12.10359408
6910,17031490800,-87.6153371,41.7106828,1.0,2.0,2.0,3.0,2.0,3.0,2.0,2.0,1.0,3.0,1.0,1.0,2.0,0.0,2,"College graduation rate (% of residents), 2015-2019",21.00034258
6911,17031490901,-87.6162677,41.6960582,2.0,2.0,2.0,3.0,3.0,3.0,2.0,1.0,0.0,3.0,1.0,1.0,2.0,0.0,2,"College graduation rate (% of residents), 2015-2019",8.784965035
6912,17031490902,-87.6153262,41.7032801,1.0,2.0,3.0,3.0,3.0,2.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,2,"College graduation rate (% of residents), 2015-2019",25.57823129
6913,17031491000,-87.6280536,41.6997625,0.0,2.0,3.0,3.0,3.0,2.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,2,"College graduation rate (% of residents), 2015-2019",10.64030132
6914,17031491100,-87.6376994,41.6997531,1.0,2.0,3.0,3.0,2.0,2.0,2.0,1.0,1.0,3.0,1.0,2.0,2.0,0.0,2,"College graduation rate (% of residents), 2015-2019",21.03982974
6915,17031491200,-87.6374383,41.6887765,2.0,2.0,2.0,2.0,3.0,1.0,0.0,2.0,1.0,3.0,1.0,1.0,2.0,1.0,0,"College graduation rate (% of residents), 2015-2019",22.21396731
6916,17031491300,-87.6278036,41.6888969,3.0,2.0,3.0,3.0,3.0,3.0,1.0,1.0,0.0,3.0,0.0,0.0,3.0,0.0,1,"College graduation rate (% of residents), 2015-2019",13.53868195
6917,17031491400,-87.6168215,41.6891232,2.0,2.0,3.0,3.0,3.0,3.0,2.0,1.0,1.0,3.0,0.0,0.0,3.0,0.0,2,"College graduation rate (% of residents), 2015-2019",14.86414491
6918,17031500100,-87.5950247,41.7146834,0.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,0.0,0.0,2,"College graduation rate (% of residents), 2015-2019",22.4497992
6919,17031500200,-87.6003086,41.7008552,1.0,1.0,3.0,2.0,3.0,2.0,2.0,1.0,1.0,3.0,0.0,0.0,3.0,0.0,1,"College graduation rate (% of residents), 2015-2019",17.47418586
6920,17031500300,-87.6053698,41.689315,3.0,0.0,0.0,1.0,1.0,2.0,1.0,2.0,2.0,3.0,1.0,2.0,2.0,2.0,0,"College graduation rate (% of residents), 2015-2019",40.81632653
6921,17031510100,-87.5500748,41.7126213,2.0,0.0,0.0,1.0,2.0,2.0,2.0,0.0,0.0,3.0,1.0,0.0,2.0,1.0,2,"College graduation rate (% of residents), 2015-2019",11.78147268
6922,17031510200,-87.5600499,41.7142651,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,3.0,1.0,0.0,3.0,1.0,2,"College graduation rate (% of residents), 2015-2019",23.74042725
6923,17031510300,-87.5749736,41.7157381,0.0,2.0,3.0,3.0,2.0,3.0,3.0,1.0,1.0,3.0,0.0,1.0,2.0,0.0,3,"College graduation rate (% of residents), 2015-2019",14.74697299
6924,17031520100,-87.5294325,41.7211184,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,1,"College graduation rate (% of residents), 2015-2019",12.37031125
6925,17031520200,-87.5406913,41.712308,3.0,2.0,1.0,2.0,2.0,3.0,2.0,1.0,0.0,3.0,0.0,0.0,3.0,1.0,2,"College graduation rate (% of residents), 2015-2019",9.993868792
6926,17031520300,-87.5395629,41.7011139,3.0,2.0,1.0,2.0,1.0,2.0,2.0,0.0,0.0,3.0,1.0,0.0,2.0,1.0,3,"College graduation rate (% of residents), 2015-2019",7.914311217
6927,17031520400,-87.5307029,41.703008,2.0,1.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,3,"College graduation rate (% of residents), 2015-2019",13.57449857
